0,0.6314618587493896,0.00011467933654785156
1,0.40186500549316406,5.6743621826171875e-05
2,0.21961259841918945,6.437301635742188e-05
3,0.32025861740112305,6.270408630371094e-05
4,0.04357481002807617,0.00010037422180175781
5,0.25112414360046387,6.651878356933594e-05
6,0.10370969772338867,5.817413330078125e-05
7,0.1814746856689453,5.269050598144531e-05
8,0.020695209503173828,9.441375732421875e-05
9,0.1124873161315918,6.270408630371094e-05
10,0.2042696475982666,5.650520324707031e-05
11,0.020737171173095703,0.00010085105895996094
12,0.16398859024047852,5.745887756347656e-05
13,0.05474424362182617,5.841255187988281e-05
14,0.11041665077209473,5.698204040527344e-05
15,0.010919332504272461,8.368492126464844e-05
16,0.05643463134765625,6.127357482910156e-05
17,0.1327672004699707,6.413459777832031e-05
18,0.010975360870361328,7.009506225585938e-05
19,0.0575108528137207,5.888938903808594e-05
20,0.12496829032897949,5.5789947509765625e-05
21,0.011009693145751953,7.796287536621094e-05
22,0.060037851333618164,5.507469177246094e-05
23,0.1308584213256836,6.151199340820312e-05
24,0.01074361801147461,9.465217590332031e-05
25,0.06054091453552246,6.532669067382812e-05
26,0.12561392784118652,5.316734313964844e-05
27,0.011154413223266602,7.557868957519531e-05
28,0.06396651268005371,6.461143493652344e-05
29,0.13297772407531738,6.985664367675781e-05
30,0.010704278945922852,9.799003601074219e-05
31,0.06679439544677734,5.650520324707031e-05
32,0.12755107879638672,5.412101745605469e-05
33,0.010787010192871094,7.414817810058594e-05
34,0.060814619064331055,6.008148193359375e-05
35,0.1448664665222168,5.435943603515625e-05
36,0.01084446907043457,7.176399230957031e-05
37,0.1064457893371582,5.7697296142578125e-05
38,0.032431840896606445,5.2928924560546875e-05
39,0.09168863296508789,5.221366882324219e-05
40,0.005609989166259766,7.200241088867188e-05
41,0.03050541877746582,4.863739013671875e-05
42,0.11084961891174316,7.271766662597656e-05
43,0.005535125732421875,9.107589721679688e-05
44,0.03582453727722168,5.14984130859375e-05
45,0.10262703895568848,5.459785461425781e-05
46,0.005365610122680664,9.250640869140625e-05
47,0.03238654136657715,5.269050598144531e-05
48,0.0922691822052002,5.817413330078125e-05
49,0.005303621292114258,8.845329284667969e-05
50,0.0320894718170166,5.340576171875e-05
51,0.0991201400756836,5.91278076171875e-05
52,0.005384683609008789,8.893013000488281e-05
53,0.03082895278930664,5.2928924560546875e-05
54,0.08974146842956543,5.3882598876953125e-05
55,0.005305767059326172,9.1552734375e-05
56,0.03349137306213379,4.7206878662109375e-05
57,0.10316085815429688,5.221366882324219e-05
58,0.005429744720458984,0.00010204315185546875
59,0.03073596954345703,5.3882598876953125e-05
60,0.10445404052734375,6.413459777832031e-05
61,0.005391836166381836,9.441375732421875e-05
62,0.08607625961303711,5.507469177246094e-05
63,0.02968597412109375,0.00013947486877441406
64,0.09219050407409668,4.8160552978515625e-05
65,0.002656698226928711,5.412101745605469e-05
66,0.019951820373535156,3.4809112548828125e-05
67,0.08585572242736816,5.030632019042969e-05
68,0.0027527809143066406,7.033348083496094e-05
69,0.019668102264404297,3.552436828613281e-05
70,0.08929824829101562,4.1961669921875e-05
71,0.002727985382080078,7.200241088867188e-05
72,0.01886439323425293,3.647804260253906e-05
73,0.08424592018127441,5.030632019042969e-05
74,0.0027894973754882812,7.200241088867188e-05
75,0.024608612060546875,3.62396240234375e-05
76,0.08889913558959961,4.601478576660156e-05
77,0.021616220474243164,3.8623809814453125e-05
78,0.08758664131164551,4.1961669921875e-05
79,0.025485992431640625,3.886222839355469e-05
80,0.08810591697692871,5.125999450683594e-05
81,0.018259048461914062,7.724761962890625e-05
82,0.011200189590454102,4.5299530029296875e-05
83,2.288818359375e-05,2.5272369384765625e-05
84,0.009600400924682617,3.528594970703125e-05
85,0.049276113510131836,5.698204040527344e-05
86,0.006602764129638672,9.703636169433594e-05
87,0.0460200309753418,4.839897155761719e-05
88,0.11555624008178711,5.8650970458984375e-05
89,0.03893899917602539,6.198883056640625e-05
90,0.11382389068603516,5.316734313964844e-05
91,0.035108089447021484,4.863739013671875e-05
92,0.1159524917602539,6.270408630371094e-05
93,0.02271723747253418,6.198883056640625e-05
94,0.036797285079956055,9.894371032714844e-05
95,4.3392181396484375e-05,2.4557113647460938e-05
96,0.014528989791870117,4.4345855712890625e-05
97,0.20796918869018555,6.079673767089844e-05
98,0.01346278190612793,0.0001010894775390625
99,0.07056140899658203,6.008148193359375e-05
100,0.14990019798278809,6.604194641113281e-05
101,0.062479496002197266,5.53131103515625e-05
102,0.15207505226135254,5.459785461425781e-05
103,0.0634608268737793,6.914138793945312e-05
104,0.1472187042236328,7.486343383789062e-05
105,0.045179128646850586,6.127357482910156e-05
106,0.21631741523742676,0.0001316070556640625
0,0.6374218463897705,7.009506225585938e-05
1,0.45974206924438477,5.53131103515625e-05
2,0.2027587890625,5.984306335449219e-05
3,0.42230892181396484,6.437301635742188e-05
4,0.040833234786987305,8.440017700195312e-05
5,0.2638278007507324,7.390975952148438e-05
6,0.11038947105407715,5.316734313964844e-05
7,0.22134900093078613,6.4849853515625e-05
8,0.02411651611328125,0.00010895729064941406
9,0.12059831619262695,6.914138793945312e-05
10,0.22148704528808594,5.9604644775390625e-05
11,0.020903825759887695,8.988380432128906e-05
12,0.1676640510559082,5.888938903808594e-05
13,0.06452369689941406,6.270408630371094e-05
14,0.1346447467803955,5.245208740234375e-05
15,0.011147260665893555,8.654594421386719e-05
16,0.06092476844787598,6.246566772460938e-05
17,0.13881683349609375,6.437301635742188e-05
